REF_AREA,REF_AREA_LABEL,INDICATOR,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE
CPV,Cabo Verde,WB_WDI_NY_GDP_MKTP_KD_ZG,1999,11.22264845,PC_A
KHM,Cambodia,WB_WDI_NY_GDP_MKTP_KD_ZG,1999,12.70538114,PC_A
CMR,Cameroon,WB_WDI_NY_GDP_MKTP_KD_ZG,1999,4.511304221,PC_A
CAN,Canada,WB_WDI_NY_GDP_MKTP_KD_ZG,1999,5.141003537,PC_A
CAF,Central African Republic,WB_WDI_NY_GDP_MKTP_KD_ZG,1999,3.599974904,PC_A
TCD,Chad,WB_WDI_NY_GDP_MKTP_KD_ZG,1999,-0.682850219,PC_A
CHL,Chile,WB_WDI_NY_GDP_MKTP_KD_ZG,1999,-0.273631398,PC_A
CHN,China,WB_WDI_NY_GDP_MKTP_KD_ZG,1999,7.737003058,PC_A
COL,Colombia,WB_WDI_NY_GDP_MKTP_KD_ZG,1999,-4.204015242,PC_A
COM,Comoros,WB_WDI_NY_GDP_MKTP_KD_ZG,1999,2.697686464,PC_A
COD,"Congo, Dem. Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,1999,-4.270140831,PC_A
COG,"Congo, Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,1999,-2.582199358,PC_A
ALB,Albania,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,7.462858718,PC_A
DZA,Algeria,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,3.800000002,PC_A
AND,Andorra,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,3.528362361,PC_A
AGO,Angola,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,3.054624234,PC_A
ATG,Antigua and Barbuda,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,6.203552126,PC_A
ARG,Argentina,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,-0.788998939,PC_A
ARM,Armenia,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,5.900000003,PC_A
ABW,Aruba,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,7.622920649,PC_A
AUS,Australia,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,3.916057488,PC_A
AUT,Austria,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,3.18952293,PC_A
AZE,Azerbaijan,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,11.09999914,PC_A
BHS,"Bahamas, The",WB_WDI_NY_GDP_MKTP_KD_ZG,2000,4.148419308,PC_A
BHR,Bahrain,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,5.300069403,PC_A
GNQ,Equatorial Guinea,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,13.95525032,PC_A
ERI,Eritrea,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,-2.655515925,PC_A
EST,Estonia,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,7.59630181,PC_A
SWZ,Eswatini,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,4.538655257,PC_A
ETH,Ethiopia,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,-2.161359723,PC_A
FJI,Fiji,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,0.999999345,PC_A
FIN,Finland,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,2.011799927,PC_A
FRA,France,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,0.967827183,PC_A
PYF,French Polynesia,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,2.126928849,PC_A
GAB,Gabon,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,2.247330012,PC_A
GMB,"Gambia, The",WB_WDI_NY_GDP_MKTP_KD_ZG,2003,6.869999622,PC_A
GEO,Georgia,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,11.057031,PC_A
IRN,"Iran, Islamic Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,2000,5.845527476,PC_A
IRQ,Iraq,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,16.79613444,PC_A
IRL,Ireland,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,9.403524764,PC_A
IMN,Isle of Man,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,5.300001526,PC_A
ISR,Israel,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,8.582089424,PC_A
ITA,Italy,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,3.882098851,PC_A
JAM,Jamaica,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,0.87870355,PC_A
JPN,Japan,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,2.764647551,PC_A
JOR,Jordan,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,4.245711921,PC_A
KAZ,Kazakhstan,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,9.800000002,PC_A
KEN,Kenya,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,0.599695391,PC_A
KIR,Kiribati,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,6.742665313,PC_A
CHN,China,WB_WDI_NY_GDP_MKTP_KD_ZG,2022,3.134188872,PC_A
COL,Colombia,WB_WDI_NY_GDP_MKTP_KD_ZG,2022,7.328277294,PC_A
COM,Comoros,WB_WDI_NY_GDP_MKTP_KD_ZG,2022,2.603010319,PC_A
COD,"Congo, Dem. Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,2022,9.311169441,PC_A
COG,"Congo, Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,2022,1.475356132,PC_A
CRI,Costa Rica,WB_WDI_NY_GDP_MKTP_KD_ZG,2022,4.55149178,PC_A
CIV,Côte d?�Ivoire,WB_WDI_NY_GDP_MKTP_KD_ZG,2022,6.399883627,PC_A
HRV,Croatia,WB_WDI_NY_GDP_MKTP_KD_ZG,2022,7.294453436,PC_A
CUB,Cuba,WB_WDI_NY_GDP_MKTP_KD_ZG,2022,1.774652277,PC_A
CUW,Curaçao,WB_WDI_NY_GDP_MKTP_KD_ZG,2022,6.906,PC_A
CYP,Cyprus,WB_WDI_NY_GDP_MKTP_KD_ZG,2022,8.273725973,PC_A
CZE,Czechia,WB_WDI_NY_GDP_MKTP_KD_ZG,2022,2.847170658,PC_A
MLT,Malta,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,2.741135145,PC_A
MHL,Marshall Islands,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,3.63579015,PC_A
MRT,Mauritania,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,1.38148396,PC_A
MUS,Mauritius,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,1.614918659,PC_A
MEX,Mexico,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,-0.236588002,PC_A
FSM,"Micronesia, Fed. Sts.",WB_WDI_NY_GDP_MKTP_KD_ZG,2002,0.443232389,PC_A
MDA,Moldova,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,7.799999658,PC_A
MCO,Monaco,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,1.026497573,PC_A
MNG,Mongolia,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,4.732978466,PC_A
MNE,Montenegro,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,1.903936733,PC_A
MAR,Morocco,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,3.730197375,PC_A
MOZ,Mozambique,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,9.668505347,PC_A
MMR,Myanmar,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,12.02551343,PC_A
BLR,Belarus,WB_WDI_NY_GDP_MKTP_KD_ZG,2021,2.438862102,PC_A
BEL,Belgium,WB_WDI_NY_GDP_MKTP_KD_ZG,2021,6.254456865,PC_A
BLZ,Belize,WB_WDI_NY_GDP_MKTP_KD_ZG,2021,17.98992441,PC_A
BEN,Benin,WB_WDI_NY_GDP_MKTP_KD_ZG,2021,7.155451646,PC_A
BMU,Bermuda,WB_WDI_NY_GDP_MKTP_KD_ZG,2021,4.607429171,PC_A
BTN,Bhutan,WB_WDI_NY_GDP_MKTP_KD_ZG,2021,4.421367389,PC_A
BOL,Bolivia,WB_WDI_NY_GDP_MKTP_KD_ZG,2021,10.02904888,PC_A
BIH,Bosnia and Herzegovina,WB_WDI_NY_GDP_MKTP_KD_ZG,2021,7.391642565,PC_A
BWA,Botswana,WB_WDI_NY_GDP_MKTP_KD_ZG,2021,11.91627244,PC_A
BRA,Brazil,WB_WDI_NY_GDP_MKTP_KD_ZG,2021,4.76260438,PC_A
BRN,Brunei Darussalam,WB_WDI_NY_GDP_MKTP_KD_ZG,2021,-1.590762601,PC_A
BDI,Burundi,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,2.055807108,PC_A
CPV,Cabo Verde,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,2.231654545,PC_A
KHM,Cambodia,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,7.389710651,PC_A
CMR,Cameroon,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,4.324261192,PC_A
CAN,Canada,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,1.875098107,PC_A
CAF,Central African Republic,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,4.464739026,PC_A
TCD,Chad,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,11.65813465,PC_A
CHL,Chile,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,3.154034925,PC_A
CHN,China,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,8.312638871,PC_A
COL,Colombia,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,1.677898308,PC_A
COM,Comoros,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,5.419599718,PC_A
COD,"Congo, Dem. Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,2001,-2.100173025,PC_A
IRL,Ireland,WB_WDI_NY_GDP_MKTP_KD_ZG,1999,10.52988564,PC_A
IMN,Isle of Man,WB_WDI_NY_GDP_MKTP_KD_ZG,1999,13.69999702,PC_A
ISR,Israel,WB_WDI_NY_GDP_MKTP_KD_ZG,1999,3.297279807,PC_A
ITA,Italy,WB_WDI_NY_GDP_MKTP_KD_ZG,1999,1.677991579,PC_A
JAM,Jamaica,WB_WDI_NY_GDP_MKTP_KD_ZG,1999,1.047673867,PC_A
JPN,Japan,WB_WDI_NY_GDP_MKTP_KD_ZG,1999,-0.333929958,PC_A
JOR,Jordan,WB_WDI_NY_GDP_MKTP_KD_ZG,1999,3.389530794,PC_A
KAZ,Kazakhstan,WB_WDI_NY_GDP_MKTP_KD_ZG,1999,2.699999998,PC_A
KEN,Kenya,WB_WDI_NY_GDP_MKTP_KD_ZG,1999,2.305388595,PC_A
KIR,Kiribati,WB_WDI_NY_GDP_MKTP_KD_ZG,1999,-3.914231905,PC_A
KOR,"Korea, Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,1999,11.61726296,PC_A
KWT,Kuwait,WB_WDI_NY_GDP_MKTP_KD_ZG,1999,-1.789009125,PC_A
KGZ,Kyrgyz Republic,WB_WDI_NY_GDP_MKTP_KD_ZG,1999,3.6557894,PC_A
LAO,Lao PDR,WB_WDI_NY_GDP_MKTP_KD_ZG,1999,7.306376071,PC_A
SYC,Seychelles,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,4.253198349,PC_A
SLE,Sierra Leone,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,6.652730284,PC_A
SGP,Singapore,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,9.038316326,PC_A
SVK,Slovak Republic,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,0.789224478,PC_A
SVN,Slovenia,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,3.497919421,PC_A
SLB,Solomon Islands,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,-14.27699959,PC_A
SOM,Federal Republic of Somalia,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,7.110314311,PC_A
ZAF,South Africa,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,4.200000001,PC_A
ESP,Spain,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,5.200641256,PC_A
LKA,Sri Lanka,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,6.000033158,PC_A
KNA,St. Kitts and Nevis,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,10.04280842,PC_A
LCA,St. Lucia,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,0.048748554,PC_A
HTI,Haiti,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,1.051820135,PC_A
HND,Honduras,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,3.754337861,PC_A
HKG,"Hong Kong SAR, China",WB_WDI_NY_GDP_MKTP_KD_ZG,2002,1.65668552,PC_A
HUN,Hungary,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,4.730065308,PC_A
ISL,Iceland,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,0.542286728,PC_A
IND,India,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,3.803975321,PC_A
IDN,Indonesia,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,4.499475391,PC_A
IRN,"Iran, Islamic Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,2002,8.07882928,PC_A
IRQ,Iraq,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,-8.203704812,PC_A
IRL,Ireland,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,5.899365061,PC_A
IMN,Isle of Man,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,6.199998195,PC_A
ISR,Israel,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,-0.134072635,PC_A
ITA,Italy,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,0.269929664,PC_A
POL,Poland,WB_WDI_NY_GDP_MKTP_KD_ZG,2020,-2.035568824,PC_A
PRT,Portugal,WB_WDI_NY_GDP_MKTP_KD_ZG,2020,-8.204631593,PC_A
PRI,Puerto Rico,WB_WDI_NY_GDP_MKTP_KD_ZG,2020,-4.180874309,PC_A
QAT,Qatar,WB_WDI_NY_GDP_MKTP_KD_ZG,2020,-3.557502843,PC_A
ROU,Romania,WB_WDI_NY_GDP_MKTP_KD_ZG,2020,-3.59802546,PC_A
RUS,Russian Federation,WB_WDI_NY_GDP_MKTP_KD_ZG,2020,-2.653654501,PC_A
RWA,Rwanda,WB_WDI_NY_GDP_MKTP_KD_ZG,2020,-3.373687464,PC_A
WSM,Samoa,WB_WDI_NY_GDP_MKTP_KD_ZG,2020,-3.108644859,PC_A
SMR,San Marino,WB_WDI_NY_GDP_MKTP_KD_ZG,2020,-6.647910818,PC_A
STP,São Tomé and Príncipe,WB_WDI_NY_GDP_MKTP_KD_ZG,2020,2.624859495,PC_A
SAU,Saudi Arabia,WB_WDI_NY_GDP_MKTP_KD_ZG,2020,-3.80478902,PC_A
ATG,Antigua and Barbuda,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,1.027234861,PC_A
ARG,Argentina,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,-10.89448483,PC_A
ARM,Armenia,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,13.2,PC_A
ABW,Aruba,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,-0.944953481,PC_A
AUS,Australia,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,3.949805358,PC_A
AUT,Austria,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,1.484368776,PC_A
AZE,Azerbaijan,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,9.438916269,PC_A
BHS,"Bahamas, The",WB_WDI_NY_GDP_MKTP_KD_ZG,2002,2.704956247,PC_A
BHR,Bahrain,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,3.348550671,PC_A
BGD,Bangladesh,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,3.83312394,PC_A
BRB,Barbados,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,0.787402032,PC_A
BLR,Belarus,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,5.045267583,PC_A
BEL,Belgium,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,1.706894303,PC_A
BRN,Brunei Darussalam,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,3.474676277,PC_A
BGR,Bulgaria,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,4.587225414,PC_A
BFA,Burkina Faso,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,1.888473889,PC_A
BDI,Burundi,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,-0.856864058,PC_A
CPV,Cabo Verde,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,14.28486885,PC_A
KHM,Cambodia,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,9.993580323,PC_A
CMR,Cameroon,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,3.832417794,PC_A
CAN,Canada,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,5.13853918,PC_A
CAF,Central African Republic,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,-2.48943244,PC_A
TCD,Chad,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,-0.879681024,PC_A
CHL,Chile,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,4.971621488,PC_A
TJK,Tajikistan,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,10.80000376,PC_A
TZA,Tanzania,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,7.093194984,PC_A
THA,Thailand,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,6.149036052,PC_A
TLS,Timor-Leste,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,-6.700694689,PC_A
TGO,Togo,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,3.826622577,PC_A
TON,Tonga,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,4.429223599,PC_A
TTO,Trinidad and Tobago,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,7.936709687,PC_A
TUN,Tunisia,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,1.322557148,PC_A
TUR,Türkiye,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,6.435508838,PC_A
TKM,Turkmenistan,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,0.257179925,PC_A
TUV,Tuvalu,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,9.523809524,PC_A
UGA,Uganda,WB_WDI_NY_GDP_MKTP_KD_ZG,2002,8.732685764,PC_A
DZA,Algeria,WB_WDI_NY_GDP_MKTP_KD_ZG,2022,3.600000001,PC_A
ASM,American Samoa,WB_WDI_NY_GDP_MKTP_KD_ZG,2022,1.735015773,PC_A
AND,Andorra,WB_WDI_NY_GDP_MKTP_KD_ZG,2022,9.564612256,PC_A
AGO,Angola,WB_WDI_NY_GDP_MKTP_KD_ZG,2022,4.216002585,PC_A
ATG,Antigua and Barbuda,WB_WDI_NY_GDP_MKTP_KD_ZG,2022,9.107806234,PC_A
ARG,Argentina,WB_WDI_NY_GDP_MKTP_KD_ZG,2022,6.020745375,PC_A
ARM,Armenia,WB_WDI_NY_GDP_MKTP_KD_ZG,2022,12.6,PC_A
ABW,Aruba,WB_WDI_NY_GDP_MKTP_KD_ZG,2022,10.63643096,PC_A
AUS,Australia,WB_WDI_NY_GDP_MKTP_KD_ZG,2022,4.253045592,PC_A
AUT,Austria,WB_WDI_NY_GDP_MKTP_KD_ZG,2022,5.330963794,PC_A
AZE,Azerbaijan,WB_WDI_NY_GDP_MKTP_KD_ZG,2022,4.714680332,PC_A
BHS,"Bahamas, The",WB_WDI_NY_GDP_MKTP_KD_ZG,2022,10.87790094,PC_A
BHR,Bahrain,WB_WDI_NY_GDP_MKTP_KD_ZG,2022,6.180161255,PC_A
CYM,Cayman Islands,WB_WDI_NY_GDP_MKTP_KD_ZG,2023,5.815591826,PC_A
CAF,Central African Republic,WB_WDI_NY_GDP_MKTP_KD_ZG,2023,0.699968401,PC_A
TCD,Chad,WB_WDI_NY_GDP_MKTP_KD_ZG,2023,3.980043684,PC_A
CHI,Channel Islands,WB_WDI_NY_GDP_MKTP_KD_ZG,2023,3.715005904,PC_A
CHL,Chile,WB_WDI_NY_GDP_MKTP_KD_ZG,2023,0.521367977,PC_A
CHN,China,WB_WDI_NY_GDP_MKTP_KD_ZG,2023,5.414843301,PC_A
COL,Colombia,WB_WDI_NY_GDP_MKTP_KD_ZG,2023,0.712380032,PC_A
COM,Comoros,WB_WDI_NY_GDP_MKTP_KD_ZG,2023,2.99521564,PC_A
COD,"Congo, Dem. Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,2023,8.533489832,PC_A
COG,"Congo, Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,2023,1.906864263,PC_A
CRI,Costa Rica,WB_WDI_NY_GDP_MKTP_KD_ZG,2023,5.111921832,PC_A
CIV,Côte d?�Ivoire,WB_WDI_NY_GDP_MKTP_KD_ZG,2023,6.600000452,PC_A
HRV,Croatia,WB_WDI_NY_GDP_MKTP_KD_ZG,2023,3.761645407,PC_A
CUB,Cuba,WB_WDI_NY_GDP_MKTP_KD_ZG,2023,-1.929371232,PC_A
PNG,Papua New Guinea,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,2.164102502,PC_A
PRY,Paraguay,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,4.320745486,PC_A
PER,Peru,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,4.165023137,PC_A
PHL,Philippines,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,5.086911135,PC_A
POL,Poland,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,3.523371172,PC_A
PRT,Portugal,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,-0.930521045,PC_A
PRI,Puerto Rico,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,0.053419802,PC_A
QAT,Qatar,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,3.719958677,PC_A
ROU,Romania,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,2.341147329,PC_A
RUS,Russian Federation,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,7.299952345,PC_A
RWA,Rwanda,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,2.202387511,PC_A
TSA,South Asia (IDA & IBRD),WB_WDI_NY_GDP_MKTP_KD_ZG,2015,7.689739352,PC_A
SSF,Sub-Saharan Africa,WB_WDI_NY_GDP_MKTP_KD_ZG,2015,2.933492244,PC_A
SSA,Sub-Saharan Africa (excluding high income),WB_WDI_NY_GDP_MKTP_KD_ZG,2015,2.663333588,PC_A
TSS,Sub-Saharan Africa (IDA & IBRD),WB_WDI_NY_GDP_MKTP_KD_ZG,2015,2.933492244,PC_A
UMC,Upper middle income,WB_WDI_NY_GDP_MKTP_KD_ZG,2015,4.509700674,PC_A
WLD,World,WB_WDI_NY_GDP_MKTP_KD_ZG,2015,3.113789078,PC_A
AFG,Afghanistan,WB_WDI_NY_GDP_MKTP_KD_ZG,2015,1.451314661,PC_A
ALB,Albania,WB_WDI_NY_GDP_MKTP_KD_ZG,2015,2.227704075,PC_A
DZA,Algeria,WB_WDI_NY_GDP_MKTP_KD_ZG,2015,3.200000001,PC_A
ASM,American Samoa,WB_WDI_NY_GDP_MKTP_KD_ZG,2015,3.149606299,PC_A
AND,Andorra,WB_WDI_NY_GDP_MKTP_KD_ZG,2015,1.434140395,PC_A
AGO,Angola,WB_WDI_NY_GDP_MKTP_KD_ZG,2015,0.763177711,PC_A
LBR,Liberia,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,-30.14513273,PC_A
LBY,Libya,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,13.01603725,PC_A
LIE,Liechtenstein,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,-1.937565341,PC_A
LTU,Lithuania,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,10.55189596,PC_A
LUX,Luxembourg,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,2.619378614,PC_A
MAC,"Macao SAR, China",WB_WDI_NY_GDP_MKTP_KD_ZG,2003,11.64335514,PC_A
MDG,Madagascar,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,9.784892125,PC_A
MWI,Malawi,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,5.705639405,PC_A
MYS,Malaysia,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,5.788499286,PC_A
MDV,Maldives,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,13.75004964,PC_A
MLI,Mali,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,9.797122561,PC_A
MLT,Malta,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,3.693310462,PC_A
MHL,Marshall Islands,WB_WDI_NY_GDP_MKTP_KD_ZG,2003,-1.561675105,PC_A
PHL,Philippines,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,3.049231345,PC_A
POL,Poland,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,1.233744644,PC_A
PRT,Portugal,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,1.943672134,PC_A
PRI,Puerto Rico,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,6.313471577,PC_A
QAT,Qatar,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,3.898186662,PC_A
ROU,Romania,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,5.218136257,PC_A
RUS,Russian Federation,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,5.100051226,PC_A
RWA,Rwanda,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,8.484560342,PC_A
WSM,Samoa,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,7.390129062,PC_A
SMR,San Marino,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,5.578342904,PC_A
STP,São Tomé and Príncipe,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,3.064482958,PC_A
SAU,Saudi Arabia,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,0.344593196,PC_A
SEN,Senegal,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,4.310851466,PC_A
SRB,Serbia,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,6.778522794,PC_A
CMR,Cameroon,WB_WDI_NY_GDP_MKTP_KD_ZG,1998,4.725534848,PC_A
CAN,Canada,WB_WDI_NY_GDP_MKTP_KD_ZG,1998,3.892886543,PC_A
CAF,Central African Republic,WB_WDI_NY_GDP_MKTP_KD_ZG,1998,4.700142379,PC_A
TCD,Chad,WB_WDI_NY_GDP_MKTP_KD_ZG,1998,6.951579912,PC_A
CHL,Chile,WB_WDI_NY_GDP_MKTP_KD_ZG,1998,4.180886627,PC_A
CHN,China,WB_WDI_NY_GDP_MKTP_KD_ZG,1998,7.920792079,PC_A
COL,Colombia,WB_WDI_NY_GDP_MKTP_KD_ZG,1998,0.569784088,PC_A
COM,Comoros,WB_WDI_NY_GDP_MKTP_KD_ZG,1998,0.025040799,PC_A
COD,"Congo, Dem. Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,1998,-1.624154045,PC_A
COG,"Congo, Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,1998,3.73755277,PC_A
CRI,Costa Rica,WB_WDI_NY_GDP_MKTP_KD_ZG,1998,7.155308579,PC_A
CIV,Côte d?�Ivoire,WB_WDI_NY_GDP_MKTP_KD_ZG,1998,4.263905944,PC_A
HRV,Croatia,WB_WDI_NY_GDP_MKTP_KD_ZG,1998,2.251677913,PC_A
CUB,Cuba,WB_WDI_NY_GDP_MKTP_KD_ZG,1998,0.159146052,PC_A
AND,Andorra,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,8.119357722,PC_A
AGO,Angola,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,4.205998556,PC_A
