record_type,source_dataset,source_file,source_row_no,title,normalized_name,country_raw,country_norm,country_iso3,hs_code_raw,hs_code_norm,keywords_raw,keywords_norm,has_contact,contact_name,contact_email,contact_phone,contact_website,valid_until
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3130,Peptide-Ceramide Lifting Serum,,미국,미국,,,,Peptide-Ceramide Lifting Serum | Peptide-Ceramide  Lifting Serum,peptide-ceramide lifting serum | peptide-ceramide  lifting serum,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3131,Aurtier Daily Mild Moisturizing Sunblock 45ml,,미국,미국,,,,Aurtier Daily Mild Moisturizing Sunblock 45ml | Aurtier Intensive Firming Rich Cream Refil,aurtier daily mild moisturizing sunblock 45ml | aurtier intensive firming rich cream refil,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3132,Teabless Sage Amber Purple Tea Perfume Body Lotion 480g,,미국,미국,,,,Teabless Sage Amber Purple Tea Perfume Body Lotion 480g | Teabless Antique Body Wash 500g,teabless sage amber purple tea perfume body lotion 480g | teabless antique body wash 500g,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3133,Usolab Bio Intensive K Cream,,미국,미국,,,,Usolab Bio Intensive K Cream | USOLAB BIO INTENSIVE K CREAM,usolab bio intensive k cream | usolab bio intensive k cream,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3134,NMN Collagen Cream,,미국,미국,,,,NMN Collagen Cream | Cica Ceramide Cream,nmn collagen cream | cica ceramide cream,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3135,Bibimcos Peptide All-in-one Shooting Cream 50ml,,미국,미국,,,,Bibimcos Peptide All-in-one Shooting Cream 50ml | Bibimcos Retino-Peptide Hydrogel Eye Patch 84g,bibimcos peptide all-in-one shooting cream 50ml | bibimcos retino-peptide hydrogel eye patch 84g,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3136,Vegan Retinal Bakuchiol Serum,,미국,미국,,,,Vegan Retinal Bakuchiol Serum | None,vegan retinal bakuchiol serum | none,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3137,Abecede Aqua Lightening Cream,,미국,미국,,,,Abecede Aqua Lightening Cream | abecede aqua lightening cream,abecede aqua lightening cream | abecede aqua lightening cream,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3138,SY BAZZAR Basic Skincare Set,,미국,미국,,,,SY BAZZAR Basic Skincare Set | SY BAZZAR BASIC SKINCARE SET,sy bazzar basic skincare set | sy bazzar basic skincare set,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3139,'MiYul' Overnight Intensive Serum,,미국,미국,,,,'MiYul' Overnight Intensive Serum | MiYul' Overnight Intensive Serum,'miyul' overnight intensive serum | miyul' overnight intensive serum,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3140,Carrot + Niacinamide Moisturizing Cream,,미국,미국,,,,Carrot + Niacinamide Moisturizing Cream | carrot + niacinamide MOISTURIZING CREAM,carrot + niacinamide moisturizing cream | carrot + niacinamide moisturizing cream,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3141,Ceramide NP Cleansing Foam,,미국,미국,,,,Ceramide NP Cleansing Foam | Ceramide NP Cleansing Foam,ceramide np cleansing foam | ceramide np cleansing foam,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3142,LUVUM Natural Blanc Hyaluronic Serum 30ml,,미국,미국,,,,LUVUM Natural Blanc Hyaluronic Serum 30ml | LUVUM Natural Blanc Hyaluronic Serum 30ml,luvum natural blanc hyaluronic serum 30ml | luvum natural blanc hyaluronic serum 30ml,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3143,BOTANIC3150 Moist Essence Toner,,미국,미국,,,,BOTANIC3150 Moist Essence Toner | BOTANIC3150 Moist Essence Toner,botanic3150 moist essence toner | botanic3150 moist essence toner,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3144,Coconut Hydrating Serum 30ml,,미국,미국,,,,Coconut Hydrating Serum 30ml | Coconut Hydrating Serum 30ml,coconut hydrating serum 30ml | coconut hydrating serum 30ml,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3145,Crescent Seoul Moisture Cream,,미국,미국,,,,Crescent Seoul Moisture Cream | Crescent Seoul Moisture Cream,crescent seoul moisture cream | crescent seoul moisture cream,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3146,SKIN9HARI Revive Therapy N.F Ampule,,미국,미국,,,,SKIN9HARI Revive Therapy N.F Ampule | SKIN9HARI Revive Therapy N.F Toner,skin9hari revive therapy n.f ampule | skin9hari revive therapy n.f toner,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3147,Vishuddhi Enchanting Serum Rosa Clara Moisturizing,,미국,미국,,,,Vishuddhi Enchanting Serum Rosa Clara Moisturizing | Vishuddhi Enchanting Serum Rosa Clara Moisturizing,vishuddhi enchanting serum rosa clara moisturizing | vishuddhi enchanting serum rosa clara moisturizing,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3148,ODID MILKINCERA Perfume Body Lotion,,미국,미국,,,,ODID MILKINCERA Perfume Body Lotion | ODID Milk Protein Intensive Shampoo,odid milkincera perfume body lotion | odid milk protein intensive shampoo,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3149,SI SIEM NEROLI BLOOM Facial Cream,,미국,미국,,,,SI SIEM NEROLI BLOOM Facial Cream | 씨 예삐 페이스 오일,si siem neroli bloom facial cream | 씨 예삐 페이스 오일,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3150,PAXMOLY Stretch Marks Therapy Cream,,미국,미국,,,,PAXMOLY Stretch Marks Therapy Cream | PAXMOLY Stretch Marks Therapy Cream,paxmoly stretch marks therapy cream | paxmoly stretch marks therapy cream,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3151,Aromang Body Beauty Gua Sha,,미국,미국,,,,Aromang Body Beauty Gua Sha | Aromang Face Maker Gua Sha,aromang body beauty gua sha | aromang face maker gua sha,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3152,"VERYMOM _ Wash / Lotion /  Oil, Cream",,미국,미국,,,,"VERYMOM _ Wash / Lotion /  Oil, Cream | VERYMOM _ Wash / Lotion /  Oil, Cream","verymom _ wash / lotion /  oil, cream | verymom _ wash / lotion /  oil, cream",False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3153,Azulene Soother Lotion,,미국,미국,,,,Azulene Soother Lotion | Azulene Soother Lotion,azulene soother lotion | azulene soother lotion,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3154,Protein Bond Water essence 200ml,,미국,미국,,,,Protein Bond Water essence 200ml | Protein Bond Shampoo,protein bond water essence 200ml | protein bond shampoo,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3155,"PS-C Grooming, Sterilizing & Care for Pet",,미국,미국,,,,"PS-C Grooming, Sterilizing & Care for Pet | G7-P Hair Straightener","ps-c grooming, sterilizing & care for pet | g7-p hair straightener",False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3156,OOTD wrinkle lift eye serum,,미국,미국,,,,OOTD wrinkle lift eye serum | OOTD wrinkle lift eye serum,ootd wrinkle lift eye serum | ootd wrinkle lift eye serum,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3157,I'vel Super Barrier Moisture Cream,,미국,미국,,,,I'vel Super Barrier Moisture Cream | Super Barrier Cleansing Foam,i'vel super barrier moisture cream | super barrier cleansing foam,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3158,Pantherecipe cream,,미국,미국,,,,Pantherecipe cream | Pantherecipe cream,pantherecipe cream | pantherecipe cream,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3159,Easychop Band Mask 60 Sheets,,미국,미국,,,,Easychop Band Mask 60 Sheets | EASY CHOP BAND MASK (60 sheets) #YOUTH SHAPER,easychop band mask 60 sheets | easy chop band mask (60 sheets) #youth shaper,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3160,Mediciel AC Calming Serum,,미국,미국,,,,Mediciel AC Calming Serum | Mediciel AC Calming Serum,mediciel ac calming serum | mediciel ac calming serum,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3161,Finish Lotion 15ml,,미국,미국,,,,Finish Lotion 15ml | Finish Lotion 1ea * 15ml,finish lotion 15ml | finish lotion 1ea * 15ml,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3162,Waflab Woman Body Wash,,미국,미국,,,,Waflab Woman Body Wash | WAFLAB W BODYWASH,waflab woman body wash | waflab w bodywash,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3163,Oasis Blossom Moisture Cream,,미국,미국,,,,Oasis Blossom Moisture Cream | None,oasis blossom moisture cream | none,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3164,reluz Deep Section Hyaluronic Acid Hydrating Cream,,미국,미국,,,,reluz Deep Section Hyaluronic Acid Hydrating Cream | Deep Section Hyaluronic Acid Hydrating Cream,reluz deep section hyaluronic acid hydrating cream | deep section hyaluronic acid hydrating cream,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3165,SKYMILK Lotion,,미국,미국,,,,SKYMILK Lotion | SKYMILK Lotion,skymilk lotion | skymilk lotion,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3166,Bring Green Artemisia Cera Fresh Mask,,미국,미국,,,,Bring Green Artemisia Cera Fresh Mask | None,bring green artemisia cera fresh mask | none,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3167,Bidalli Vegan Hyaluronic Pure Cica Serum,,미국,미국,,,,Bidalli Vegan Hyaluronic Pure Cica Serum | None,bidalli vegan hyaluronic pure cica serum | none,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3168,SEASON:ING Calendula Soothing Toner with Real Calendula Petals,,미국,미국,,,,SEASON:ING Calendula Soothing Toner with Real Calendula Petals | Calendula Toner with Real Calendula Petals Moisturizing Soothing Nutrition,season:ing calendula soothing toner with real calendula petals | calendula toner with real calendula petals moisturizing soothing nutrition,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3169,New Concept Hair Brush Graphite Max,,미국,미국,,,,New Concept Hair Brush Graphite Max | New Concept Hair Brush Graphite Max,new concept hair brush graphite max | new concept hair brush graphite max,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3170,SALONHANDS Revive No Wash Perfume Treatment Rich Silk 30ml,,미국,미국,,,,SALONHANDS Revive No Wash Perfume Treatment Rich Silk 30ml | Salon Hands Revive No Wash Perfume Treatment Rich Silk 30ml,salonhands revive no wash perfume treatment rich silk 30ml | salon hands revive no wash perfume treatment rich silk 30ml,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3171,Ceramide Cream,,미국,미국,,,,Ceramide Cream | None,ceramide cream | none,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3172,Ceramide Cream,,미국,미국,,,,Ceramide Cream | None,ceramide cream | none,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3173,SAPA SEABIG Galchi Dragon450 hairtail carbon rod,,미국,미국,,,,SAPA SEABIG Galchi Dragon450 hairtail carbon rod | None,sapa seabig galchi dragon450 hairtail carbon rod | none,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3174,Nano Anti-Slip All Sheepskin Golf Glove,,미국,미국,,,,Nano Anti-Slip All Sheepskin Golf Glove | BECS Gloves,nano anti-slip all sheepskin golf glove | becs gloves,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3175,Eco-Friendly & Recyclable Mono Material Pouch,,미국,미국,,,,Eco-Friendly & Recyclable Mono Material Pouch | Recyclable Mono Material Refillable Pouch for Cosmetic,eco-friendly & recyclable mono material pouch | recyclable mono material refillable pouch for cosmetic,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3176,EUV Photomask Laser Baking System,,미국,미국,,,,EUV Photomask Laser Baking System | EUV Photomask Laser Baking System,euv photomask laser baking system | euv photomask laser baking system,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3177,Full Auto Mapping Ellipsometer,,미국,미국,,,,Full Auto Mapping Ellipsometer | None,full auto mapping ellipsometer | none,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3178,Glass Photo Mask,,미국,미국,,,,Glass Photo Mask | None,glass photo mask | none,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3179,Nano Filter for Mask,,미국,미국,,,,Nano Filter for Mask | None,nano filter for mask | none,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3180,Slipring / Rotaty Joint / Rotary Union,,미국,미국,,,,Slipring / Rotaty Joint / Rotary Union | None,slipring / rotaty joint / rotary union | none,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3181,LED Beauty Mask for Skin Rejuvenation AntiAging 4 Wavelength 576LED,,미국,미국,,,,LED Beauty Mask for Skin Rejuvenation AntiAging 4 Wavelength 576LED | None,led beauty mask for skin rejuvenation antiaging 4 wavelength 576led | none,False,,,,,2025-01-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3182,PULUK TOXTOX BOOST SERUM,,미국,미국,,,,PULUK TOXTOX BOOST SERUM | PULUK TOXTOX BOOST SERUM,puluk toxtox boost serum | puluk toxtox boost serum,False,,,,,2025-01-06
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3183,Dejuvent Dermal Filler Medium,,미국,미국,,,,Dejuvent Dermal Filler Medium | Dejuvent Dermal Filler Medium,dejuvent dermal filler medium | dejuvent dermal filler medium,False,,,,,2025-01-06
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3184,LMTQ Premium Niche Fragrance,,미국,미국,,,,LMTQ Premium Niche Fragrance | None,lmtq premium niche fragrance | none,False,,,,,2025-01-06
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3185,PhD Melanin Control Formula Nutritive Erasing Cream,,미국,미국,,,,PhD Melanin Control Formula Nutritive Erasing Cream | PhD Melanin Control Formula Nutritive Erasing Cream,phd melanin control formula nutritive erasing cream | phd melanin control formula nutritive erasing cream,False,,,,,2025-01-06
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3186,NuTexture Mild Exfoliating Toner,,미국,미국,,,,NuTexture Mild Exfoliating Toner | None,nutexture mild exfoliating toner | none,False,,,,,2025-01-06
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3187,VIUUM KF94 Mask,,미국,미국,,,,VIUUM KF94 Mask | None,viuum kf94 mask | none,False,,,,,2025-01-06
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3188,POPOCELL Intensive Care Cream,,미국,미국,,,,POPOCELL Intensive Care Cream | None,popocell intensive care cream | none,False,,,,,2025-01-06
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3189,Aluminium Easy peel off end,,미국,미국,,,,Aluminium Easy peel off end | None,aluminium easy peel off end | none,False,,,,,2025-01-06
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3190,Pleincell Vitamin-12 White Jade Brightening Cream,,미국,미국,,,,Pleincell Vitamin-12 White Jade Brightening Cream | Pleincell Vitamin-12 White Jade Brightening Cream,pleincell vitamin-12 white jade brightening cream | pleincell vitamin-12 white jade brightening cream,False,,,,,2025-01-06
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3191,Terroir Bon Vegan BioCell TangTang Firming Total Care Mask,,미국,미국,,,,Terroir Bon Vegan BioCell TangTang Firming Total Care Mask | Terroir Bon Vegan BioCell TangTang Firming Total Care Mask,terroir bon vegan biocell tangtang firming total care mask | terroir bon vegan biocell tangtang firming total care mask,False,,,,,2025-01-06
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3192,SD010 Makeup Brush Set (10pc),,미국,미국,,,,SD010 Makeup Brush Set (10pc) | SD015 Makeup Brush Set (5pc),sd010 makeup brush set (10pc) | sd015 makeup brush set (5pc),False,,,,,2025-01-06
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3193,"BMW ID8 Display Accessories, Customized Phone Holder",,미국,미국,,,,"BMW ID8 Display Accessories, Customized Phone Holder | BMW 3,4 G-body Accessories, Customized Phone Holder","bmw id8 display accessories, customized phone holder | bmw 3,4 g-body accessories, customized phone holder",False,,,,,2025-01-06
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3194,Vita toning Retinol Capsule Serum,,미국,미국,,,,Vita toning Retinol Capsule Serum | Pore Revitalizing PDRN Serum 30ml,vita toning retinol capsule serum | pore revitalizing pdrn serum 30ml,False,,,,,2025-01-06
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3195,ECLADO Cell Memory Cream,,미국,미국,,,,ECLADO Cell Memory Cream | ECLADO Cell Memory Cream,eclado cell memory cream | eclado cell memory cream,False,,,,,2025-01-06
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3196,"Encapsulants, Gap Filler, Grease, Gap Pad",,미국,미국,,,,"Encapsulants, Gap Filler, Grease, Gap Pad | Encapsulants, Gap Filler, Grease, Gap Pad","encapsulants, gap filler, grease, gap pad | encapsulants, gap filler, grease, gap pad",False,,,,,2025-01-06
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3197,Deoproce Snail Galac Revital Skin Care Program,,우크라이나,우크라이나,,,,Deoproce Snail Galac Revital Skin Care Program | None,deoproce snail galac revital skin care program | none,False,,,,,2025-01-08
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3198,PREMIER whitenol revital skin care set,,우크라이나,우크라이나,,,,PREMIER whitenol revital skin care set | None,premier whitenol revital skin care set | none,False,,,,,2025-01-08
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3199,cosmeticsHayah Cell Booster Radiance Pure Special Set of 6,,우크라이나,우크라이나,,,,cosmeticsHayah Cell Booster Radiance Pure Special Set of 6 | None,cosmeticshayah cell booster radiance pure special set of 6 | none,False,,,,,2025-01-08
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3200,[KONAD] ILOJE FLOBU Moisture Skin Care (4 Set),,우크라이나,우크라이나,,,,[KONAD] ILOJE FLOBU Moisture Skin Care (4 Set) | None,[konad] iloje flobu moisture skin care (4 set) | none,False,,,,,2025-01-08
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3201,[KONAD] ILOJE FLOBU Aqua Skin Care (4 Set),,우크라이나,우크라이나,,,,[KONAD] ILOJE FLOBU Aqua Skin Care (4 Set) | None,[konad] iloje flobu aqua skin care (4 set) | none,False,,,,,2025-01-08
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3202,[KONAD] ILOJE FLOBU Whitening Skin Care (4 Set),,우크라이나,우크라이나,,,,[KONAD] ILOJE FLOBU Whitening Skin Care (4 Set) | None,[konad] iloje flobu whitening skin care (4 set) | none,False,,,,,2025-01-08
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3203,"FEDORA Home Aesthetic Skin Care Kit 110, 45, 35, 30, 3ml",,우크라이나,우크라이나,,,,"FEDORA Home Aesthetic Skin Care Kit 110, 45, 35, 30, 3ml | None","fedora home aesthetic skin care kit 110, 45, 35, 30, 3ml | none",False,,,,,2025-01-08
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3204,Stem Cell synergy Cream and Ampoul set,,우크라이나,우크라이나,,,,Stem Cell synergy Cream and Ampoul set | Stem Cell synergy Cream and Ampoul set,stem cell synergy cream and ampoul set | stem cell synergy cream and ampoul set,False,,,,,2025-01-08
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3205,"Anti-aging homecare program MIRACLETOX Beyond Ampoule, Mask, Cream",,우크라이나,우크라이나,,,,"Anti-aging homecare program MIRACLETOX Beyond Ampoule, Mask, Cream | None","anti-aging homecare program miracletox beyond ampoule, mask, cream | none",False,,,,,2025-01-08
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3206,Miracletox Advanced Premium Programprofessional kit for spaestheticbeauty salon,,우크라이나,우크라이나,,,,Miracletox Advanced Premium Programprofessional kit for spaestheticbeauty salon | None,miracletox advanced premium programprofessional kit for spaestheticbeauty salon | none,False,,,,,2025-01-08
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3207,Anti Aging Skin Care Line for Brightening up the Skin Complexion,,우크라이나,우크라이나,,,,Anti Aging Skin Care Line for Brightening up the Skin Complexion | None,anti aging skin care line for brightening up the skin complexion | none,False,,,,,2025-01-08
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3208,Stem Cell synergy Cream and Ampoul set,,우크라이나,우크라이나,,,,Stem Cell synergy Cream and Ampoul set | Stem Cell synergy Cream and Ampoul set,stem cell synergy cream and ampoul set | stem cell synergy cream and ampoul set,False,,,,,2025-01-08
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3209,Stem Cell synergy Cream,,우크라이나,우크라이나,,,,Stem Cell synergy Cream | None,stem cell synergy cream | none,False,,,,,2025-01-08
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3210,OYOALA Platinum Multi Function Set,,우크라이나,우크라이나,,,,OYOALA Platinum Multi Function Set | OYOALA Platinum Multi Function Cream :50g,oyoala platinum multi function set | oyoala platinum multi function cream :50g,False,,,,,2025-01-08
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,3211,Desembre V-Line Magic Therapy,,우크라이나,우크라이나,,,,Desembre V-Line Magic Therapy | Desembre Luxury Gold Therapy Esthetic Skin Care Treatment Set,desembre v-line magic therapy | desembre luxury gold therapy esthetic skin care treatment set,False,,,,,2025-01-08
